cx,cy,cz,count,density,i,j,k
-0.140367,0.174128,-0.095642,38,3.04000000e+05,6,22,5
-0.140367,0.174128,-0.045642,201,1.60800000e+06,6,22,6
-0.140367,0.174128,0.004358,252,2.01600000e+06,6,22,7
-0.140367,0.174128,0.054358,304,2.43200000e+06,6,22,8
-0.140367,0.174128,0.104358,291,2.32800000e+06,6,22,9
-0.140367,0.174128,0.154358,273,2.18400000e+06,6,22,10
-0.140367,0.174128,0.204358,437,3.49600000e+06,6,22,11
-0.140367,0.174128,0.304358,98,7.84000000e+05,6,22,13
-0.140367,0.174128,0.354358,262,2.09600000e+06,6,22,14
-0.140367,0.174128,0.404358,75,6.00000000e+05,6,22,15
-0.140367,0.224128,-0.195642,200,1.60000000e+06,6,23,3
-0.140367,0.224128,-0.095642,191,1.52800000e+06,6,23,5
-0.140367,0.224128,-0.045642,160,1.28000000e+06,6,23,6
-0.140367,0.224128,0.004358,15,1.20000000e+05,6,23,7
-0.140367,0.224128,0.054358,171,1.36800000e+06,6,23,8
-0.140367,0.224128,0.104358,297,2.37600000e+06,6,23,9
-0.140367,0.224128,0.154358,135,1.08000000e+06,6,23,10
-0.140367,0.224128,0.204358,142,1.13600000e+06,6,23,11
-0.140367,0.224128,0.254358,38,3.04000000e+05,6,23,12
-0.140367,0.224128,0.354358,31,2.48000000e+05,6,23,14
-0.140367,0.224128,0.404358,236,1.88800000e+06,6,23,15
-0.140367,0.274128,-0.195642,269,2.15200000e+06,6,24,3
-0.140367,0.274128,-0.145642,126,1.00800000e+06,6,24,4
-0.140367,0.274128,-0.095642,155,1.24000000e+06,6,24,5
-0.140367,0.274128,-0.045642,260,2.08000000e+06,6,24,6
-0.140367,0.274128,0.004358,349,2.79200000e+06,6,24,7
-0.140367,0.274128,0.054358,575,4.60000000e+06,6,24,8
-0.140367,0.274128,0.104358,355,2.84000000e+06,6,24,9
-0.140367,0.274128,0.154358,175,1.40000000e+06,6,24,10
-0.140367,0.274128,0.204358,506,4.04800000e+06,6,24,11
-0.140367,0.274128,0.254358,281,2.24800000e+06,6,24,12
-0.140367,0.274128,0.354358,343,2.74400000e+06,6,24,14
-0.140367,0.274128,0.404358,167,1.33600000e+06,6,24,15
-0.140367,0.324128,-0.195642,518,4.14400000e+06,6,25,3
-0.140367,0.324128,-0.145642,444,3.55200000e+06,6,25,4
-0.140367,0.324128,-0.095642,706,5.64800000e+06,6,25,5
-0.140367,0.324128,-0.045642,341,2.72800000e+06,6,25,6
-0.140367,0.324128,0.004358,321,2.56800000e+06,6,25,7
-0.140367,0.324128,0.054358,306,2.44800000e+06,6,25,8
-0.140367,0.324128,0.104358,183,1.46400000e+06,6,25,9
-0.140367,0.324128,0.154358,500,4.00000000e+06,6,25,10
-0.140367,0.324128,0.204358,91,7.28000000e+05,6,25,11
-0.140367,0.324128,0.254358,222,1.77600000e+06,6,25,12
-0.140367,0.324128,0.354358,289,2.31200000e+06,6,25,14
-0.140367,0.324128,0.404358,120,9.60000000e+05,6,25,15
-0.140367,0.374128,-0.195642,563,4.50400000e+06,6,26,3
-0.140367,0.374128,-0.145642,209,1.67200000e+06,6,26,4
-0.140367,0.374128,-0.095642,596,4.76800000e+06,6,26,5
-0.140367,0.374128,-0.045642,781,6.24800000e+06,6,26,6
-0.140367,0.374128,0.004358,707,5.65600000e+06,6,26,7
-0.140367,0.374128,0.054358,708,5.66400000e+06,6,26,8
-0.140367,0.374128,0.104358,626,5.00800000e+06,6,26,9
-0.140367,0.374128,0.154358,39,3.12000000e+05,6,26,10
-0.140367,0.374128,0.254358,128,1.02400000e+06,6,26,12
-0.140367,0.374128,0.304358,281,2.24800000e+06,6,26,13
-0.140367,0.374128,0.354358,235,1.88000000e+06,6,26,14
-0.140367,0.374128,0.404358,3,2.40000000e+04,6,26,15
-0.140367,0.424128,-0.095642,208,1.66400000e+06,6,27,5
-0.140367,0.424128,-0.045642,844,6.75200000e+06,6,27,6
-0.140367,0.424128,0.004358,890,7.12000000e+06,6,27,7
-0.140367,0.424128,0.054358,581,4.64800000e+06,6,27,8
-0.140367,0.424128,0.104358,42,3.36000000e+05,6,27,9
-0.140367,0.474128,-0.045642,1,8.00000000e+03,6,28,6
-0.140367,0.474128,0.004358,8,6.40000000e+04,6,28,7
-0.090367,-0.675872,-0.245642,91,7.28000000e+05,7,5,2
-0.090367,-0.675872,-0.195642,273,2.18400000e+06,7,5,3
-0.090367,-0.675872,-0.095642,40,3.20000000e+05,7,5,5
-0.090367,-0.675872,-0.045642,94,7.52000000e+05,7,5,6
-0.090367,-0.625872,-0.245642,217,1.73600000e+06,7,6,2
-0.090367,-0.625872,-0.195642,324,2.59200000e+06,7,6,3
-0.090367,-0.625872,-0.145642,95,7.60000000e+05,7,6,4
-0.090367,-0.625872,-0.095642,211,1.68800000e+06,7,6,5
-0.090367,-0.625872,-0.045642,332,2.65600000e+06,7,6,6
-0.090367,-0.625872,0.004358,402,3.21600000e+06,7,6,7
-0.090367,-0.575872,-0.245642,54,4.32000000e+05,7,7,2
-0.090367,-0.575872,-0.195642,201,1.60800000e+06,7,7,3
-0.090367,-0.575872,-0.145642,371,2.96800000e+06,7,7,4
-0.090367,-0.575872,-0.095642,52,4.16000000e+05,7,7,5
-0.090367,-0.575872,0.004358,533,4.26400000e+06,7,7,7
-0.090367,-0.525872,-0.195642,371,2.96800000e+06,7,8,3
-0.090367,-0.525872,-0.145642,157,1.25600000e+06,7,8,4
-0.090367,-0.525872,0.004358,71,5.68000000e+05,7,8,7
-0.090367,-0.525872,0.054358,365,2.92000000e+06,7,8,8
-0.090367,-0.525872,0.104358,83,6.64000000e+05,7,8,9
-0.090367,-0.475872,-0.245642,91,7.28000000e+05,7,9,2
-0.090367,-0.475872,-0.195642,245,1.96000000e+06,7,9,3
-0.090367,-0.475872,-0.145642,25,2.00000000e+05,7,9,4
-0.090367,-0.475872,0.054358,149,1.19200000e+06,7,9,8
-0.090367,-0.475872,0.104358,529,4.23200000e+06,7,9,9
-0.090367,-0.475872,0.154358,187,1.49600000e+06,7,9,10
-0.090367,-0.475872,0.204358,3,2.40000000e+04,7,9,11
-0.090367,-0.425872,-0.245642,385,3.08000000e+06,7,10,2
-0.090367,-0.425872,-0.195642,357,2.85600000e+06,7,10,3
-0.090367,-0.425872,-0.145642,270,2.16000000e+06,7,10,4
-0.090367,-0.425872,-0.095642,82,6.56000000e+05,7,10,5
-0.090367,-0.425872,0.104358,247,1.97600000e+06,7,10,9
-0.090367,-0.425872,0.154358,394,3.15200000e+06,7,10,10
-0.090367,-0.425872,0.204358,145,1.16000000e+06,7,10,11
-0.090367,-0.375872,-0.245642,226,1.80800000e+06,7,11,2
-0.090367,-0.375872,-0.195642,337,2.69600000e+06,7,11,3
-0.090367,-0.375872,-0.145642,55,4.40000000e+05,7,11,4
-0.090367,-0.375872,-0.095642,57,4.56000000e+05,7,11,5
-0.090367,-0.375872,-0.045642,168,1.34400000e+06,7,11,6
-0.090367,-0.375872,0.154358,66,5.28000000e+05,7,11,10
-0.090367,-0.375872,0.204358,456,3.64800000e+06,7,11,11
-0.090367,-0.375872,0.254358,154,1.23200000e+06,7,11,12
-0.090367,-0.375872,0.304358,20,1.60000000e+05,7,11,13
-0.090367,-0.325872,-0.245642,275,2.20000000e+06,7,12,2
-0.090367,-0.325872,-0.195642,24,1.92000000e+05,7,12,3
-0.090367,-0.325872,-0.145642,110,8.80000000e+05,7,12,4
-0.090367,-0.325872,-0.045642,79,6.32000000e+05,7,12,6
-0.090367,-0.325872,0.004358,54,4.32000000e+05,7,12,7
-0.090367,-0.325872,0.204358,25,2.00000000e+05,7,12,11
-0.090367,-0.325872,0.254358,769,6.15200000e+06,7,12,12
-0.090367,-0.325872,0.304358,65,5.20000000e+05,7,12,13
-0.090367,-0.275872,-0.245642,258,2.06400000e+06,7,13,2
-0.090367,-0.275872,-0.195642,44,3.52000000e+05,7,13,3
-0.090367,-0.275872,-0.145642,56,4.48000000e+05,7,13,4
-0.090367,-0.275872,-0.095642,38,3.04000000e+05,7,13,5
-0.090367,-0.275872,-0.045642,61,4.88000000e+05,7,13,6
-0.090367,-0.275872,0.004358,22,1.76000000e+05,7,13,7
-0.090367,-0.275872,0.204358,29,2.32000000e+05,7,13,11
-0.090367,-0.275872,0.254358,511,4.08800000e+06,7,13,12
-0.090367,-0.275872,0.304358,240,1.92000000e+06,7,13,13
-0.090367,-0.225872,-0.245642,86,6.88000000e+05,7,14,2
-0.090367,-0.225872,-0.195642,262,2.09600000e+06,7,14,3
-0.090367,-0.225872,-0.095642,100,8.00000000e+05,7,14,5
-0.090367,-0.225872,-0.045642,85,6.80000000e+05,7,14,6
-0.090367,-0.225872,0.254358,80,6.40000000e+05,7,14,12
-0.090367,-0.225872,0.304358,660,5.28000000e+06,7,14,13
-0.090367,-0.225872,0.354358,17,1.36000000e+05,7,14,14
-0.090367,-0.175872,-0.245642,115,9.20000000e+05,7,15,2
-0.090367,-0.175872,-0.195642,192,1.53600000e+06,7,15,3
-0.090367,-0.175872,0.004358,34,2.72000000e+05,7,15,7
-0.090367,-0.175872,0.054358,102,8.16000000e+05,7,15,8
-0.090367,-0.175872,0.104358,20,1.60000000e+05,7,15,9
-0.090367,-0.175872,0.304358,466,3.72800000e+06,7,15,13
-0.090367,-0.175872,0.354358,235,1.88000000e+06,7,15,14
-0.090367,-0.125872,-0.245642,127,1.01600000e+06,7,16,2
-0.090367,-0.125872,-0.195642,288,2.30400000e+06,7,16,3
-0.090367,-0.125872,-0.045642,59,4.72000000e+05,7,16,6
-0.090367,-0.125872,0.004358,41,3.28000000e+05,7,16,7
-0.090367,-0.125872,0.054358,13,1.04000000e+05,7,16,8
-0.090367,-0.125872,0.104358,85,6.80000000e+05,7,16,9
-0.090367,-0.125872,0.154358,68,5.44000000e+05,7,16,10
-0.090367,-0.125872,0.304358,142,1.13600000e+06,7,16,13
-0.090367,-0.125872,0.354358,431,3.44800000e+06,7,16,14
-0.090367,-0.075872,-0.245642,190,1.52000000e+06,7,17,2
-0.090367,-0.075872,-0.195642,410,3.28000000e+06,7,17,3
-0.090367,-0.075872,-0.095642,26,2.08000000e+05,7,17,5
-0.090367,-0.075872,-0.045642,58,4.64000000e+05,7,17,6
-0.090367,-0.075872,0.104358,24,1.92000000e+05,7,17,9
-0.090367,-0.075872,0.154358,69,5.52000000e+05,7,17,10
-0.090367,-0.075872,0.304358,47,3.76000000e+05,7,17,13
-0.090367,-0.075872,0.354358,472,3.77600000e+06,7,17,14
-0.090367,-0.025872,-0.245642,214,1.71200000e+06,7,18,2
-0.090367,-0.025872,-0.195642,337,2.69600000e+06,7,18,3
-0.090367,-0.025872,-0.095642,84,6.72000000e+05,7,18,5
-0.090367,-0.025872,0.104358,2,1.60000000e+04,7,18,9
-0.090367,-0.025872,0.154358,71,5.68000000e+05,7,18,10
-0.090367,-0.025872,0.354358,413,3.30400000e+06,7,18,14
-0.090367,0.024128,-0.245642,263,2.10400000e+06,7,19,2
-0.090367,0.024128,-0.195642,188,1.50400000e+06,7,19,3
-0.090367,0.024128,-0.095642,78,6.24000000e+05,7,19,5
-0.090367,0.024128,0.154358,63,5.04000000e+05,7,19,10
-0.090367,0.024128,0.354358,300,2.40000000e+06,7,19,14
-0.090367,0.024128,0.404358,91,7.28000000e+05,7,19,15
-0.090367,0.074128,-0.245642,237,1.89600000e+06,7,20,2
-0.090367,0.074128,-0.195642,270,2.16000000e+06,7,20,3
-0.090367,0.074128,-0.095642,55,4.40000000e+05,7,20,5
-0.090367,0.074128,-0.045642,29,2.32000000e+05,7,20,6
-0.090367,0.074128,0.154358,153,1.22400000e+06,7,20,10
-0.090367,0.074128,0.354358,222,1.77600000e+06,7,20,14
-0.090367,0.074128,0.404358,162,1.29600000e+06,7,20,15
-0.090367,0.124128,-0.245642,202,1.61600000e+06,7,21,2
-0.090367,0.124128,-0.195642,202,1.61600000e+06,7,21,3
-0.090367,0.124128,-0.045642,90,7.20000000e+05,7,21,6
-0.090367,0.124128,0.104358,37,2.96000000e+05,7,21,9
-0.090367,0.124128,0.154358,83,6.64000000e+05,7,21,10
-0.090367,0.124128,0.404358,160,1.28000000e+06,7,21,15
-0.090367,0.174128,-0.245642,89,7.12000000e+05,7,22,2
-0.090367,0.174128,-0.195642,202,1.61600000e+06,7,22,3
-0.090367,0.174128,-0.045642,74,5.92000000e+05,7,22,6
-0.090367,0.174128,0.004358,64,5.12000000e+05,7,22,7
-0.090367,0.174128,0.054358,322,2.57600000e+06,7,22,8
-0.090367,0.174128,0.104358,458,3.66400000e+06,7,22,9
-0.090367,0.174128,0.154358,444,3.55200000e+06,7,22,10
-0.090367,0.174128,0.204358,428,3.42400000e+06,7,22,11
-0.090367,0.174128,0.254358,106,8.48000000e+05,7,22,12
-0.090367,0.174128,0.354358,32,2.56000000e+05,7,22,14
-0.090367,0.174128,0.404358,289,2.31200000e+06,7,22,15
-0.090367,0.224128,-0.245642,25,2.00000000e+05,7,23,2
-0.090367,0.224128,-0.195642,147,1.17600000e+06,7,23,3
-0.090367,0.224128,-0.095642,131,1.04800000e+06,7,23,5
-0.090367,0.224128,-0.045642,200,1.60000000e+06,7,23,6
-0.090367,0.224128,0.004358,353,2.82400000e+06,7,23,7
-0.090367,0.224128,0.054358,322,2.57600000e+06,7,23,8
-0.090367,0.224128,0.104358,162,1.29600000e+06,7,23,9
-0.090367,0.224128,0.154358,2,1.60000000e+04,7,23,10
-0.090367,0.224128,0.204358,27,2.16000000e+05,7,23,11
-0.090367,0.224128,0.254358,279,2.23200000e+06,7,23,12
-0.090367,0.224128,0.304358,41,3.28000000e+05,7,23,13
-0.090367,0.224128,0.404358,233,1.86400000e+06,7,23,15
-0.090367,0.224128,0.454358,33,2.64000000e+05,7,23,16
-0.090367,0.274128,-0.245642,17,1.36000000e+05,7,24,2
-0.090367,0.274128,-0.195642,202,1.61600000e+06,7,24,3
-0.090367,0.274128,-0.145642,61,4.88000000e+05,7,24,4
-0.090367,0.274128,-0.095642,165,1.32000000e+06,7,24,5
-0.090367,0.274128,-0.045642,184,1.47200000e+06,7,24,6
-0.090367,0.274128,0.004358,135,1.08000000e+06,7,24,7
-0.090367,0.274128,0.054358,328,2.62400000e+06,7,24,8
-0.090367,0.274128,0.104358,171,1.36800000e+06,7,24,9
-0.090367,0.274128,0.154358,116,9.28000000e+05,7,24,10
-0.090367,0.274128,0.204358,351,2.80800000e+06,7,24,11
-0.090367,0.274128,0.254358,696,5.56800000e+06,7,24,12
-0.090367,0.274128,0.304358,34,2.72000000e+05,7,24,13
-0.090367,0.274128,0.404358,543,4.34400000e+06,7,24,15
-0.090367,0.274128,0.454358,60,4.80000000e+05,7,24,16
-0.090367,0.324128,-0.245642,1,8.00000000e+03,7,25,2
-0.090367,0.324128,-0.195642,222,1.77600000e+06,7,25,3
-0.090367,0.324128,-0.145642,210,1.68000000e+06,7,25,4
-0.090367,0.324128,-0.095642,107,8.56000000e+05,7,25,5
-0.090367,0.324128,-0.045642,117,9.36000000e+05,7,25,6
-0.090367,0.324128,0.004358,54,4.32000000e+05,7,25,7
-0.090367,0.324128,0.054358,69,5.52000000e+05,7,25,8
-0.090367,0.324128,0.154358,467,3.73600000e+06,7,25,10
-0.090367,0.324128,0.204358,453,3.62400000e+06,7,25,11
-0.090367,0.324128,0.254358,168,1.34400000e+06,7,25,12
-0.090367,0.324128,0.304358,249,1.99200000e+06,7,25,13
-0.090367,0.324128,0.404358,220,1.76000000e+06,7,25,15
-0.090367,0.324128,0.454358,112,8.96000000e+05,7,25,16
-0.090367,0.374128,-0.245642,84,6.72000000e+05,7,26,2
-0.090367,0.374128,-0.195642,451,3.60800000e+06,7,26,3
-0.090367,0.374128,-0.145642,562,4.49600000e+06,7,26,4
-0.090367,0.374128,-0.095642,149,1.19200000e+06,7,26,5
-0.090367,0.374128,0.104358,427,3.41600000e+06,7,26,9
-0.090367,0.374128,0.154358,308,2.46400000e+06,7,26,10
-0.090367,0.374128,0.304358,370,2.96000000e+06,7,26,13
-0.090367,0.374128,0.354358,295,2.36000000e+06,7,26,14
-0.090367,0.374128,0.404358,188,1.50400000e+06,7,26,15
-0.090367,0.424128,-0.245642,82,6.56000000e+05,7,27,2
-0.090367,0.424128,-0.195642,617,4.93600000e+06,7,27,3
-0.090367,0.424128,-0.145642,598,4.78400000e+06,7,27,4
-0.090367,0.424128,-0.095642,743,5.94400000e+06,7,27,5
-0.090367,0.424128,-0.045642,124,9.92000000e+05,7,27,6
-0.090367,0.424128,0.004358,62,4.96000000e+05,7,27,7
-0.090367,0.424128,0.054358,453,3.62400000e+06,7,27,8
-0.090367,0.424128,0.104358,765,6.12000000e+06,7,27,9
-0.090367,0.424128,0.354358,50,4.00000000e+05,7,27,14
-0.090367,0.474128,-0.145642,74,5.92000000e+05,7,28,4
-0.090367,0.474128,-0.095642,749,5.99200000e+06,7,28,5
-0.090367,0.474128,-0.045642,1103,8.82400000e+06,7,28,6
-0.090367,0.474128,0.004358,913,7.30400000e+06,7,28,7
-0.090367,0.474128,0.054358,842,6.73600000e+06,7,28,8
-0.090367,0.474128,0.104358,176,1.40800000e+06,7,28,9
-0.090367,0.524128,-0.045642,550,4.40000000e+06,7,29,6
-0.090367,0.524128,0.004358,924,7.39200000e+06,7,29,7
-0.090367,0.524128,0.054358,582,4.65600000e+06,7,29,8
-0.090367,0.574128,-0.095642,25,2.00000000e+05,7,30,5
-0.090367,0.574128,-0.045642,247,1.97600000e+06,7,30,6
-0.090367,0.574128,0.004358,600,4.80000000e+06,7,30,7
-0.090367,0.574128,0.054358,460,3.68000000e+06,7,30,8
-0.090367,0.624128,-0.045642,15,1.20000000e+05,7,31,6
-0.090367,0.624128,0.004358,130,1.04000000e+06,7,31,7
-0.090367,0.624128,0.054358,169,1.35200000e+06,7,31,8
-0.040367,-0.925872,-0.295642,72,5.76000000e+05,8,0,1
-0.040367,-0.925872,-0.245642,6,4.80000000e+04,8,0,2
-0.040367,-0.875872,-0.295642,118,9.44000000e+05,8,1,1
-0.040367,-0.875872,-0.245642,199,1.59200000e+06,8,1,2
-0.040367,-0.875872,-0.195642,3,2.40000000e+04,8,1,3
-0.040367,-0.825872,-0.295642,83,6.64000000e+05,8,2,1
-0.040367,-0.825872,-0.245642,355,2.84000000e+06,8,2,2
-0.040367,-0.825872,-0.195642,150,1.20000000e+06,8,2,3
-0.040367,-0.775872,-0.295642,31,2.48000000e+05,8,3,1
-0.040367,-0.775872,-0.245642,352,2.81600000e+06,8,3,2
-0.040367,-0.775872,-0.195642,300,2.40000000e+06,8,3,3
-0.040367,-0.775872,-0.145642,11,8.80000000e+04,8,3,4
-0.040367,-0.725872,-0.295642,47,3.76000000e+05,8,4,1
-0.040367,-0.725872,-0.245642,426,3.40800000e+06,8,4,2
-0.040367,-0.725872,-0.195642,277,2.21600000e+06,8,4,3
-0.040367,-0.725872,-0.145642,156,1.24800000e+06,8,4,4
-0.040367,-0.675872,-0.295642,85,6.80000000e+05,8,5,1
-0.040367,-0.675872,-0.245642,507,4.05600000e+06,8,5,2
-0.040367,-0.675872,-0.195642,184,1.47200000e+06,8,5,3
-0.040367,-0.675872,-0.145642,299,2.39200000e+06,8,5,4
-0.040367,-0.675872,-0.095642,88,7.04000000e+05,8,5,5
-0.040367,-0.675872,-0.045642,239,1.91200000e+06,8,5,6
-0.040367,-0.675872,0.004358,103,8.24000000e+05,8,5,7
-0.040367,-0.625872,-0.295642,31,2.48000000e+05,8,6,1
-0.040367,-0.625872,-0.245642,570,4.56000000e+06,8,6,2
-0.040367,-0.625872,-0.145642,185,1.48000000e+06,8,6,4
-0.040367,-0.625872,-0.095642,317,2.53600000e+06,8,6,5
-0.040367,-0.625872,0.004358,222,1.77600000e+06,8,6,7
-0.040367,-0.575872,-0.245642,510,4.08000000e+06,8,7,2
-0.040367,-0.575872,-0.195642,20,1.60000000e+05,8,7,3
-0.040367,-0.575872,-0.145642,7,5.60000000e+04,8,7,4
-0.040367,-0.575872,-0.095642,4,3.20000000e+04,8,7,5
-0.040367,-0.575872,0.004358,383,3.06400000e+06,8,7,7
-0.040367,-0.575872,0.104358,103,8.24000000e+05,8,7,9
-0.040367,-0.525872,-0.245642,128,1.02400000e+06,8,8,2
-0.040367,-0.525872,-0.195642,86,6.88000000e+05,8,8,3
-0.040367,-0.525872,0.004358,31,2.48000000e+05,8,8,7
-0.040367,-0.525872,0.054358,441,3.52800000e+06,8,8,8
-0.040367,-0.525872,0.104358,542,4.33600000e+06,8,8,9
-0.040367,-0.525872,0.154358,177,1.41600000e+06,8,8,10
-0.040367,-0.525872,0.204358,3,2.40000000e+04,8,8,11
-0.040367,-0.475872,-0.245642,119,9.52000000e+05,8,9,2
-0.040367,-0.475872,-0.195642,193,1.54400000e+06,8,9,3
-0.040367,-0.475872,0.104358,223,1.78400000e+06,8,9,9
-0.040367,-0.475872,0.154358,423,3.38400000e+06,8,9,10
-0.040367,-0.475872,0.204358,314,2.51200000e+06,8,9,11
-0.040367,-0.475872,0.254358,10,8.00000000e+04,8,9,12
-0.040367,-0.425872,-0.245642,413,3.30400000e+06,8,10,2
-0.040367,-0.425872,-0.145642,96,7.68000000e+05,8,10,4
-0.040367,-0.425872,0.154358,9,7.20000000e+04,8,10,10
-0.040367,-0.425872,0.204358,392,3.13600000e+06,8,10,11
-0.040367,-0.425872,0.254358,216,1.72800000e+06,8,10,12
-0.040367,-0.425872,0.304358,6,4.80000000e+04,8,10,13
-0.040367,-0.375872,-0.245642,540,4.32000000e+06,8,11,2
-0.040367,-0.375872,-0.145642,114,9.12000000e+05,8,11,4
-0.040367,-0.375872,-0.095642,50,4.00000000e+05,8,11,5
-0.040367,-0.375872,-0.045642,3,2.40000000e+04,8,11,6
-0.040367,-0.375872,0.204358,59,4.72000000e+05,8,11,11
-0.040367,-0.375872,0.254358,502,4.01600000e+06,8,11,12
-0.040367,-0.375872,0.304358,222,1.77600000e+06,8,11,13
-0.040367,-0.325872,-0.245642,304,2.43200000e+06,8,12,2
-0.040367,-0.325872,-0.145642,228,1.82400000e+06,8,12,4
-0.040367,-0.325872,-0.095642,68,5.44000000e+05,8,12,5
-0.040367,-0.325872,-0.045642,27,2.16000000e+05,8,12,6
-0.040367,-0.325872,0.004358,6,4.80000000e+04,8,12,7
-0.040367,-0.325872,0.254358,120,9.60000000e+05,8,12,12
-0.040367,-0.325872,0.304358,232,1.85600000e+06,8,12,13
-0.040367,-0.325872,0.354358,149,1.19200000e+06,8,12,14
-0.040367,-0.275872,-0.245642,345,2.76000000e+06,8,13,2
-0.040367,-0.275872,-0.145642,1,8.00000000e+03,8,13,4
-0.040367,-0.275872,-0.095642,143,1.14400000e+06,8,13,5
-0.040367,-0.275872,-0.045642,151,1.20800000e+06,8,13,6
-0.040367,-0.275872,0.004358,59,4.72000000e+05,8,13,7
-0.040367,-0.275872,0.304358,599,4.79200000e+06,8,13,13
-0.040367,-0.275872,0.354358,362,2.89600000e+06,8,13,14
-0.040367,-0.225872,-0.245642,403,3.22400000e+06,8,14,2
-0.040367,-0.225872,-0.095642,2,1.60000000e+04,8,14,5
-0.040367,-0.225872,-0.045642,21,1.68000000e+05,8,14,6
-0.040367,-0.225872,0.304358,113,9.04000000e+05,8,14,13
-0.040367,-0.225872,0.354358,609,4.87200000e+06,8,14,14
-0.040367,-0.225872,0.404358,27,2.16000000e+05,8,14,15
-0.040367,-0.175872,-0.245642,418,3.34400000e+06,8,15,2
-0.040367,-0.175872,0.004358,79,6.32000000e+05,8,15,7
-0.040367,-0.175872,0.054358,100,8.00000000e+05,8,15,8
-0.040367,-0.175872,0.104358,127,1.01600000e+06,8,15,9
-0.040367,-0.175872,0.354358,311,2.48800000e+06,8,15,14
-0.040367,-0.175872,0.404358,120,9.60000000e+05,8,15,15
-0.040367,-0.125872,-0.245642,405,3.24000000e+06,8,16,2
-0.040367,-0.125872,-0.045642,95,7.60000000e+05,8,16,6
-0.040367,-0.125872,0.004358,10,8.00000000e+04,8,16,7
-0.040367,-0.125872,0.104358,40,3.20000000e+05,8,16,9
-0.040367,-0.125872,0.154358,93,7.44000000e+05,8,16,10
-0.040367,-0.125872,0.354358,158,1.26400000e+06,8,16,14
-0.040367,-0.125872,0.404358,268,2.14400000e+06,8,16,15
-0.040367,-0.075872,-0.245642,516,4.12800000e+06,8,17,2
-0.040367,-0.075872,-0.095642,113,9.04000000e+05,8,17,5
-0.040367,-0.075872,-0.045642,5,4.00000000e+04,8,17,6
-0.040367,-0.075872,0.154358,101,8.08000000e+05,8,17,10
-0.040367,-0.075872,0.354358,150,1.20000000e+06,8,17,14
-0.040367,-0.075872,0.404358,397,3.17600000e+06,8,17,15
-0.040367,-0.025872,-0.245642,625,5.00000000e+06,8,18,2
-0.040367,-0.025872,-0.095642,88,7.04000000e+05,8,18,5
-0.040367,-0.025872,0.154358,56,4.48000000e+05,8,18,10
-0.040367,-0.025872,0.354358,326,2.60800000e+06,8,18,14
-0.040367,-0.025872,0.404358,230,1.84000000e+06,8,18,15
-0.040367,0.024128,-0.245642,515,4.12000000e+06,8,19,2
-0.040367,0.024128,-0.095642,82,6.56000000e+05,8,19,5
-0.040367,0.024128,-0.045642,20,1.60000000e+05,8,19,6
-0.040367,0.024128,0.004358,1,8.00000000e+03,8,19,7
-0.040367,0.024128,0.104358,9,7.20000000e+04,8,19,9
-0.040367,0.024128,0.154358,49,3.92000000e+05,8,19,10
-0.040367,0.024128,0.354358,260,2.08000000e+06,8,19,14
-0.040367,0.024128,0.404358,314,2.51200000e+06,8,19,15
-0.040367,0.074128,-0.245642,425,3.40000000e+06,8,20,2
-0.040367,0.074128,-0.095642,8,6.40000000e+04,8,20,5
-0.040367,0.074128,-0.045642,50,4.00000000e+05,8,20,6
-0.040367,0.074128,0.004358,92,7.36000000e+05,8,20,7
-0.040367,0.074128,0.054358,21,1.68000000e+05,8,20,8
-0.040367,0.074128,0.104358,39,3.12000000e+05,8,20,9
-0.040367,0.074128,0.154358,19,1.52000000e+05,8,20,10
-0.040367,0.074128,0.404358,272,2.17600000e+06,8,20,15
-0.040367,0.074128,0.454358,32,2.56000000e+05,8,20,16
-0.040367,0.124128,-0.245642,627,5.01600000e+06,8,21,2
-0.040367,0.124128,-0.045642,18,1.44000000e+05,8,21,6
-0.040367,0.124128,0.004358,152,1.21600000e+06,8,21,7
-0.040367,0.124128,0.054358,77,6.16000000e+05,8,21,8
-0.040367,0.124128,0.104358,31,2.48000000e+05,8,21,9
-0.040367,0.124128,0.404358,119,9.52000000e+05,8,21,15
-0.040367,0.124128,0.454358,136,1.08800000e+06,8,21,16
-0.040367,0.174128,-0.245642,474,3.79200000e+06,8,22,2
-0.040367,0.174128,0.004358,127,1.01600000e+06,8,22,7
-0.040367,0.174128,0.054358,53,4.24000000e+05,8,22,8
-0.040367,0.174128,0.104358,2,1.60000000e+04,8,22,9
-0.040367,0.174128,0.154358,56,4.48000000e+05,8,22,10
-0.040367,0.174128,0.204358,201,1.60800000e+06,8,22,11
-0.040367,0.174128,0.254358,90,7.20000000e+05,8,22,12
-0.040367,0.174128,0.404358,308,2.46400000e+06,8,22,15
-0.040367,0.174128,0.454358,75,6.00000000e+05,8,22,16
-0.040367,0.224128,-0.245642,330,2.64000000e+06,8,23,2
-0.040367,0.224128,0.004358,118,9.44000000e+05,8,23,7
-0.040367,0.224128,0.054358,368,2.94400000e+06,8,23,8
-0.040367,0.224128,0.104358,468,3.74400000e+06,8,23,9
-0.040367,0.224128,0.154358,365,2.92000000e+06,8,23,10
-0.040367,0.224128,0.204358,158,1.26400000e+06,8,23,11
-0.040367,0.224128,0.254358,147,1.17600000e+06,8,23,12
-0.040367,0.224128,0.304358,164,1.31200000e+06,8,23,13
